business_id,business_name,business_address,business_city,business_state,business_postal_code,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
36618,Chug Pub,1849 Lincoln Way,San Francisco,CA,94122,,36618_20171108,2017-11-08T00:00:00,92,Routine - Unscheduled,36618_20171108_103157,OSHA certification no present,Low Risk
59826,JANNAH,1775 FULTON St,San Francisco,CA,94117,,59826_20171115,2017-11-15T00:00:00,76,Routine - Unscheduled,59826_20171115_103162,Other low risk violation,Low Risk
87778,Martha & Brothers Coffee Co,3868 24th St,San Francisco,CA,94114,14155644433,87778_20171113,2017-11-13T00:00:00,86,Routine - Unscheduled,87778_20171113_103157,OSHA certification no present,Low Risk
91531,Hunan Home's Restaurant,622 Jackson St,San Francisco,CA,94133,,91531_20171129,2017-11-29T00:00:00,86,Routine - Unscheduled,91531_20171129_103157,OSHA certification no present,Low Risk
74854,Gaspar,185 Sutter St,San Francisco,CA,94104,,74854_20171120,2017-11-20T00:00:00,92,Routine - Unscheduled,74854_20171120_103157,OSHA certification no present,Low Risk
4672,IRVING SEAFOOD MARKET,2130 IRVING St,San Francisco,CA,94122,,4672_20171120,2017-11-20T00:00:00,84,Routine - Unscheduled,4672_20171120_103157,OSHA certification no present,Low Risk
65820,McAuley Adolescent Special Education,2200 Hayes St,San Francisco,CA,94117,,65820_20171031,2017-10-31T00:00:00,98,Routine - Unscheduled,65820_20171031_103157,OSHA certification no present,Low Risk
83588,Bei Fang Style,2218 Irving St,San Francisco,CA,94122,14155207160,83588_20171129,2017-11-29T00:00:00,88,Routine - Unscheduled,83588_20171129_103157,OSHA certification no present,Low Risk
4622,Hing Lung Company,1261 Stockton St,San Francisco,CA,94133,,4622_20171115,2017-11-15T00:00:00,86,Routine - Unscheduled,4622_20171115_103157,OSHA certification no present,Low Risk
86160,Hollow Cow,1875 Union St,San Francisco,CA,94123,,86160_20171117,2017-11-17T00:00:00,86,Routine - Unscheduled,86160_20171117_103157,OSHA certification no present,Low Risk
91038,Hazel Southern Bar and Kitchen,1446 Market St,San Francisco,CA,94102,,91038_20171121,2017-11-21T00:00:00,92,Routine - Unscheduled,91038_20171121_103157,OSHA certification no present,Low Risk
19417,Starbucks,5 03rd St,San Francisco,CA,94103,,19417_20171128,2017-11-28T00:00:00,96,Routine - Unscheduled,19417_20171128_103159,Worker safety hazards,Low Risk
273,HAI SUN RESTAURANT,3137 LAGUNA St,San Francisco,CA,94123,,273_20171002,2017-10-02T00:00:00,75,Routine - Unscheduled,273_20171002_103157,OSHA certification no present,Low Risk
65820,McAuley Adolescent Special Education,2200 Hayes St,San Francisco,CA,94117,,65820_20161021,2016-10-21T00:00:00,96,Routine - Unscheduled,65820_20161021_103157,OSHA certification no present,Low Risk
34992,COVA Hotel,655 Ellis St,San Francisco,CA,94108,,34992_20171107,2017-11-07T00:00:00,94,Routine - Unscheduled,34992_20171107_103157,OSHA certification no present,Low Risk
66475,Sur La Table,845 Market St Space#015,San Francisco,CA,94103,,66475_20171122,2017-11-22T00:00:00,90,Routine - Unscheduled,66475_20171122_103157,OSHA certification no present,Low Risk
3613,IL PIRATA,2007 16th St,San Francisco,CA,94103,,3613_20171116,2017-11-16T00:00:00,68,Routine - Unscheduled,3613_20171116_103157,OSHA certification no present,Low Risk
65820,McAuley Adolescent Special Education,2200 Hayes St,San Francisco,CA,94117,,65820_20170125,2017-01-25T00:00:00,98,Routine - Unscheduled,65820_20170125_103157,OSHA certification no present,Low Risk
82134,Harbor Villa Restaurant,5238 Diamond Heights Blvd,San Francisco,CA,94131,14155288883,82134_20171128,2017-11-28T00:00:00,69,Routine - Unscheduled,82134_20171128_103157,OSHA certification no present,Low Risk
588,BURRITO EXPRESS,1601 TARAVAL St,San Francisco,CA,94116,,588_20171121,2017-11-21T00:00:00,88,Routine - Unscheduled,588_20171121_103157,OSHA certification no present,Low Risk
1970,MICADO  RESTAURANT,2126 IRVING St,San Francisco,CA,94122,,1970_20171121,2017-11-21T00:00:00,88,Routine - Unscheduled,1970_20171121_103157,OSHA certification no present,Low Risk
39049,Specialty's Cafe & Bakery,"1 Post St, Lower Level",San Francisco,CA,94104,,39049_20171127,2017-11-27T00:00:00,83,Routine - Unscheduled,39049_20171127_103162,Other low risk violation,Low Risk
3816,Washington Bakery & Restaurant,733 Washington St,San Francisco,CA,94108,,3816_20171128,2017-11-28T00:00:00,67,Routine - Unscheduled,3816_20171128_103157,OSHA certification no present,Low Risk
7482,Ten Ren Tea Co S F Ltd,949 Grant Ave,San Francisco,CA,94108,,7482_20171129,2017-11-29T00:00:00,94,Routine - Unscheduled,7482_20171129_103157,OSHA certification no present,Low Risk
4804,SUBWAY #31419,2599 SAN BRUNO Ave,San Francisco,CA,94134,14150540880,4804_20171120,2017-11-20T00:00:00,90,Routine - Unscheduled,4804_20171120_103157,OSHA certification no present,Low Risk
65139,Wo Chong,863 Washington St,San Francisco,CA,94108,,65139_20171127,2017-11-27T00:00:00,86,Routine - Unscheduled,65139_20171127_103157,OSHA certification no present,Low Risk
75942,Cole Valley Cafe,701 Cole St,San Francisco,CA,94117,14155665282,75942_20171201,2017-12-01T00:00:00,90,Routine - Unscheduled,75942_20171201_103157,OSHA certification no present,Low Risk
884,House of Nanking,919 Kearny St,San Francisco,CA,94133,,884_20171206,2017-12-06T00:00:00,92,Routine - Unscheduled,884_20171206_103157,OSHA certification no present,Low Risk
2223,Garden Bakery,765 Jackson St,San Francisco,CA,94133,,2223_20171130,2017-11-30T00:00:00,83,Routine - Unscheduled,2223_20171130_103162,Other low risk violation,Low Risk
69750,Mango's Taqueria & Cantina,"Pier 39  P-214-A2,3,4",San Francisco,CA,94133,,69750_20171204,2017-12-04T00:00:00,73,Routine - Unscheduled,69750_20171204_103157,OSHA certification no present,Low Risk
83424,Bund Shanghai Restaurant,640 Jackson St,San Francisco,CA,94133,14155980618,83424_20171130,2017-11-30T00:00:00,81,Routine - Unscheduled,83424_20171130_103157,OSHA certification no present,Low Risk
1702,EL TOREADOR FONDA MEXICANA RESTAURANT,050 WEST PORTAL Ave,San Francisco,CA,94127,,1702_20171130,2017-11-30T00:00:00,73,Routine - Unscheduled,1702_20171130_103157,OSHA certification no present,Low Risk
66811,BK11852,1298 HOWARD St,San Francisco,CA,94103,,66811_20171206,2017-12-06T00:00:00,77,Routine - Unscheduled,66811_20171206_103157,OSHA certification no present,Low Risk
89798,Tang Collection,1033 Taraval St,San Francisco,CA,94116,14155666888,89798_20171130,2017-11-30T00:00:00,82,Routine - Unscheduled,89798_20171130_103135,No Security Guard On Site,Low Risk
27821,Duboce Park Cafe,2 Sanchez St,San Francisco,CA,94114,,27821_20171130,2017-11-30T00:00:00,96,Routine - Unscheduled,27821_20171130_103157,OSHA certification no present,Low Risk
90015,Laundre,2401 Mission St,San Francisco,CA,94110,,90015_20171130,2017-11-30T00:00:00,98,Routine - Unscheduled,90015_20171130_103157,OSHA certification no present,Low Risk
74522,Dick Lee Pastry,716 Jackson St,San Francisco,CA,94133,,74522_20171130,2017-11-30T00:00:00,92,Routine - Unscheduled,74522_20171130_103157,OSHA certification no present,Low Risk
198,SUBWAY,3801 03rd St 310,San Francisco,CA,94124,,198_20171129,2017-11-29T00:00:00,94,Routine - Unscheduled,198_20171129_103157,OSHA certification no present,Low Risk
1261,REVERIE COFFEE CAFE,848 COLE St,San Francisco,CA,94117,14155240200,1261_20171201,2017-12-01T00:00:00,88,Routine - Unscheduled,1261_20171201_103157,OSHA certification no present,Low Risk
89798,Tang Collection,1033 Taraval St,San Francisco,CA,94116,14155666888,89798_20171130,2017-11-30T00:00:00,82,Routine - Unscheduled,89798_20171130_103157,OSHA certification no present,Low Risk
1263,LAVA JAVA,852 STANYAN St,San Francisco,CA,94117,14155757375,1263_20171201,2017-12-01T00:00:00,94,Routine - Unscheduled,1263_20171201_103162,Other low risk violation,Low Risk
5530,Simco Coffee/(Espresso Cafe) Seal Location,Pier 39  A-101,San Francisco,CA,94133,,5530_20171130,2017-11-30T00:00:00,91,Routine - Unscheduled,5530_20171130_103157,OSHA certification no present,Low Risk
13753,Taboun,203 Parnassus Ave,San Francisco,CA,,,13753_20171205,2017-12-05T00:00:00,88,Routine - Unscheduled,13753_20171205_103157,OSHA certification no present,Low Risk
10986,7-Eleven Store 2231-33437T,217 Sutter St,San Francisco,CA,94108,,10986_20171204,2017-12-04T00:00:00,92,Routine - Unscheduled,10986_20171204_103157,OSHA certification no present,Low Risk
85937,Tonga Room & Hurricane Bar,950 Mason St,San Francisco,CA,94108,14155775000,85937_20171206,2017-12-06T00:00:00,98,Routine - Unscheduled,85937_20171206_103157,OSHA certification no present,Low Risk
90233,Access SFUSD: Bay Street,416 Bay St,San Francisco,CA,94109,,90233_20171208,2017-12-08T00:00:00,96,Routine - Unscheduled,90233_20171208_103157,OSHA certification no present,Low Risk
29956,Orchard Garden Hotel,466 Bush St,San Francisco,CA,94108,,29956_20171212,2017-12-12T00:00:00,96,Routine - Unscheduled,29956_20171212_103157,OSHA certification no present,Low Risk
62548,Estrella Taqueria,533 Haight St,San Francisco,CA,94117,,62548_20171211,2017-12-11T00:00:00,84,Routine - Unscheduled,62548_20171211_103157,OSHA certification no present,Low Risk
4542,Shaws San Francisco,122 West Portal Ave,San Francisco,CA,94127,,4542_20171206,2017-12-06T00:00:00,91,Routine - Unscheduled,4542_20171206_103157,OSHA certification no present,Low Risk
62597,J J Fish & Chicken,5100 03rd St,San Francisco,CA,94124,,62597_20171213,2017-12-13T00:00:00,86,Routine - Unscheduled,62597_20171213_103157,OSHA certification no present,Low Risk
67920,Noori,1924 IRVING St,San Francisco,CA,94122,,67920_20171213,2017-12-13T00:00:00,86,Routine - Unscheduled,67920_20171213_103157,OSHA certification no present,Low Risk
37818,Nick's Crispy Tacos,1500 Broadway St,San Francisco,CA,94109,,37818_20171213,2017-12-13T00:00:00,96,Routine - Unscheduled,37818_20171213_103157,OSHA certification no present,Low Risk
68763,Kichi Grill,835 Market St FE#9,San Francisco,CA,94103,,68763_20171211,2017-12-11T00:00:00,88,Routine - Unscheduled,68763_20171211_103157,OSHA certification no present,Low Risk
3571,CITY CLUB,"155 Sansome St, 10th Floor",San Francisco,CA,94104,,3571_20171213,2017-12-13T00:00:00,74,Routine - Unscheduled,3571_20171213_103157,OSHA certification no present,Low Risk
239,Just Wonton,1241 Vicente St,San Francisco,CA,94116,,239_20171207,2017-12-07T00:00:00,88,Routine - Unscheduled,239_20171207_103157,OSHA certification no present,Low Risk
3325,Jacks Cannery,2801 Leavenworth St,San Francisco,CA,94133,,3325_20171208,2017-12-08T00:00:00,96,Routine - Unscheduled,3325_20171208_103157,OSHA certification no present,Low Risk
39176,Crave,2164 Polk St,San Francisco,CA,94109,,39176_20171219,2017-12-19T00:00:00,79,Routine - Unscheduled,39176_20171219_103157,OSHA certification no present,Low Risk
2252,Niji Japanese Grille,50 Post St Space #53,San Francisco,CA,94104,,2252_20171215,2017-12-15T00:00:00,84,Routine - Unscheduled,2252_20171215_103157,OSHA certification no present,Low Risk
88574,Teaspoon,2125 Polk St,San Francisco,CA,94109,,88574_20171214,2017-12-14T00:00:00,96,Routine - Unscheduled,88574_20171214_103157,OSHA certification no present,Low Risk
2053,ZA,1919 Hyde St,San Francisco,CA,94109,,2053_20171214,2017-12-14T00:00:00,96,Routine - Unscheduled,2053_20171214_103157,OSHA certification no present,Low Risk
71576,La Luna Cupcakes,50 Post St,San Francisco,CA,94104,,71576_20171215,2017-12-15T00:00:00,92,Routine - Unscheduled,71576_20171215_103157,OSHA certification no present,Low Risk
1595,Zazie,941 COLE St,San Francisco,CA,94117,14155565332,1595_20171214,2017-12-14T00:00:00,92,Routine - Unscheduled,1595_20171214_103157,OSHA certification no present,Low Risk
4708,GREEN STREET MARKET,1898 GREEN St,San Francisco,CA,94123,,4708_20171215,2017-12-15T00:00:00,92,Routine - Unscheduled,4708_20171215_103157,OSHA certification no present,Low Risk
60933,Mayes,1233 Polk St,San Francisco,CA,94109,,60933_20171214,2017-12-14T00:00:00,81,Routine - Unscheduled,60933_20171214_103157,OSHA certification no present,Low Risk
6860,Searchlight Market,1964 Hyde St,San Francisco,CA,94109,,6860_20171214,2017-12-14T00:00:00,92,Routine - Unscheduled,6860_20171214_103157,OSHA certification no present,Low Risk
68295,Walgreens #4680,730 Market St,San Francisco,CA,94102,,68295_20171218,2017-12-18T00:00:00,94,Routine - Unscheduled,68295_20171218_103157,OSHA certification no present,Low Risk
2077,Peet's Coffee & Tea,2139C Polk St,San Francisco,CA,94109,,2077_20171214,2017-12-14T00:00:00,96,Routine - Unscheduled,2077_20171214_103157,OSHA certification no present,Low Risk
88722,Armenian Cultural Center,825 Brotherhood Way,San Francisco,CA,94132,14155588686,88722_20170324,2017-03-24T00:00:00,94,Routine - Unscheduled,88722_20170324_103157,OSHA certification no present,Low Risk
4449,Universal Bakery Inc.,3458 MISSION St,San Francisco,CA,94110,,4449_20171218,2017-12-18T00:00:00,83,Routine - Unscheduled,4449_20171218_103157,OSHA certification no present,Low Risk
93289,Bluestone Lane,227 Front St,San Francisco,CA,94111,,93289_20171221,2017-12-21T00:00:00,83,Routine - Unscheduled,93289_20171221_103157,OSHA certification no present,Low Risk
76401,Bun Mee,650 Market St,San Francisco,CA,94104,,76401_20171228,2017-12-28T00:00:00,81,Routine - Unscheduled,76401_20171228_103157,OSHA certification no present,Low Risk
77580,Peet's Coffee & Tea,2080 Chestnut St,San Francisco,CA,94123,14155632393,77580_20171227,2017-12-27T00:00:00,84,Routine - Unscheduled,77580_20171227_103157,OSHA certification no present,Low Risk
7394,TORINO MARKET,4830 03rd St,San Francisco,CA,94124,,7394_20180103,2018-01-03T00:00:00,88,Routine - Unscheduled,7394_20180103_103162,Other low risk violation,Low Risk
3253,S F GOLF CLUB,1310 Junipero Serra Blvd,San Francisco,CA,94132,14155464100,3253_20171229,2017-12-29T00:00:00,87,Routine - Unscheduled,3253_20171229_103157,OSHA certification no present,Low Risk
5038,MARINA DELI,2299 CHESTNUT St,San Francisco,CA,94123,,5038_20180102,2018-01-02T00:00:00,89,Routine - Unscheduled,5038_20180102_103157,OSHA certification no present,Low Risk
3524,Golden Gate Bakery,1029 Grant Ave,San Francisco,CA,94133,,3524_20171229,2017-12-29T00:00:00,98,Routine - Unscheduled,3524_20171229_103162,Other low risk violation,Low Risk
82176,Fort Mason Market and Deli,1701 Greenwich St,San Francisco,CA,94123,,82176_20180105,2018-01-05T00:00:00,98,Routine - Unscheduled,82176_20180105_103157,OSHA certification no present,Low Risk
2384,TWO JACKS SEAFOOD,401 HAIGHT St,San Francisco,CA,94117,14155436290,2384_20180109,2018-01-09T00:00:00,,Reinspection/Followup,2384_20180109_103157,OSHA certification no present,Low Risk
88113,Barzotto,1270 Valencia St,San Francisco,CA,94110,14155281200,88113_20180108,2018-01-08T00:00:00,90,Routine - Unscheduled,88113_20180108_103157,OSHA certification no present,Low Risk
68766,Moolicious Cafe and Crepe,1 Sansome St #105,San Francisco,CA,94104,,68766_20180110,2018-01-10T00:00:00,96,Routine - Unscheduled,68766_20180110_103157,OSHA certification no present,Low Risk
6625,House of Coffee,1618 Noriega St,San Francisco,CA,94122,,6625_20180108,2018-01-08T00:00:00,96,Routine - Unscheduled,6625_20180108_103157,OSHA certification no present,Low Risk
4643,CHEUNG HING CHINESE DELI & MEAT INC,323 Clement St,San Francisco,CA,94118,14155754259,4643_20180109,2018-01-09T00:00:00,83,Routine - Unscheduled,4643_20180109_103162,Other low risk violation,Low Risk
93072,Subway #68745,170 O'Farrell St #428,San Francisco,CA,94102,,93072_20180109,2018-01-09T00:00:00,88,Routine - Unscheduled,93072_20180109_103157,OSHA certification no present,Low Risk
87443,Evil Eye,2937 Mission St,San Francisco,CA,94110,14155813779,87443_20180104,2018-01-04T00:00:00,88,Routine - Unscheduled,87443_20180104_103157,OSHA certification no present,Low Risk
88873,Jamba Juice,3251 20th Ave,San Francisco,CA,94132,14150864823,88873_20180108,2018-01-08T00:00:00,94,Routine - Unscheduled,88873_20180108_103162,Other low risk violation,Low Risk
2127,NOAH'S BAGELS,2075 CHESTNUT St,San Francisco,CA,94133,,2127_20180108,2018-01-08T00:00:00,73,Routine - Unscheduled,2127_20180108_103157,OSHA certification no present,Low Risk
2384,TWO JACKS SEAFOOD,401 HAIGHT St,San Francisco,CA,94117,14155436290,2384_20180104,2018-01-04T00:00:00,87,Routine - Unscheduled,2384_20180104_103157,OSHA certification no present,Low Risk
34387,Lombard Union 76,2498 LOMBARD St,San Francisco,CA,94123,,34387_20180112,2018-01-12T00:00:00,94,Routine - Unscheduled,34387_20180112_103157,OSHA certification no present,Low Risk
61351,Don Pisto Restaurants LLC,510 Union St,San Francisco,CA,94133,,61351_20180108,2018-01-08T00:00:00,86,Routine - Unscheduled,61351_20180108_103157,OSHA certification no present,Low Risk
91448,Ladle & Leaf,1 Market St.,San Francisco,CA,94105,,91448_20180112,2018-01-12T00:00:00,96,Routine - Unscheduled,91448_20180112_103157,OSHA certification no present,Low Risk
39119,Brothers Restaurant,4128 GEARY Blvd,San Francisco,CA,94118,,39119_20180117,2018-01-17T00:00:00,85,Routine - Unscheduled,39119_20180117_103157,OSHA certification no present,Low Risk
39888,Henry's Hunan Restaurant,1708 CHURCH St,San Francisco,CA,94131,,39888_20180110,2018-01-10T00:00:00,90,Routine - Unscheduled,39888_20180110_103162,Other low risk violation,Low Risk
2384,TWO JACKS SEAFOOD,401 HAIGHT St,San Francisco,CA,94117,14155436290,2384_20180112,2018-01-12T00:00:00,,Reinspection/Followup,2384_20180112_103157,OSHA certification no present,Low Risk
10931,ROYAL GROUND COFFEE,3101 Geary Blvd,San Francisco,CA,94118,,10931_20180117,2018-01-17T00:00:00,96,Routine - Unscheduled,10931_20180117_103157,OSHA certification no present,Low Risk
39119,Brothers Restaurant,4128 GEARY Blvd,San Francisco,CA,94118,,39119_20180117,2018-01-17T00:00:00,85,Routine - Unscheduled,39119_20180117_103162,Other low risk violation,Low Risk
37304,Balompie Cafe No. 3 Inc.,3801 Mission St,San Francisco,CA,94110,,37304_20180103,2018-01-03T00:00:00,76,Routine - Unscheduled,37304_20180103_103157,OSHA certification no present,Low Risk
